CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002911,5,3,18,33,4,1,24,1,0,1,1,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001691,1,1,27,115,1,2,30,2,0,2,0,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001701,2,2,43,110,1,2,23,2,3,3,4,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001711,3,1,25,100,0,1,36,1,0,6,4,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001721,4,0,26,121,1,3,24,2,1,1,4,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001731,5,5,39,113,0,0,26,1,1,4,2,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001741,6,1,33,103,0,4,49,1,2,4,1,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001751,7,0,22,121,3,1,32,0,1,6,1,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001761,8,4,41,109,0,1,22,2,0,2,1,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001771,9,2,31,113,0,2,24,1,2,5,3,2,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001781,10,4,34,113,0,0,37,1,0,5,0,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001791,11,1,12,36,0,0,9,0,0,1,0,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000941,1,4,37,108,1,0,21,2,1,2,1,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000951,2,1,27,109,0,4,25,2,1,8,5,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000961,3,3,33,103,1,1,20,2,2,7,2,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000971,4,3,41,97,2,2,17,1,0,6,1,0,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000981,5,7,37,110,2,1,13,1,0,3,2,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000991,6,2,41,115,2,1,18,2,1,7,1,0,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001001,7,4,35,109,0,1,23,4,0,1,0,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001011,8,5,51,97,1,3,14,4,3,10,2,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001021,9,2,40,95,2,0,20,2,1,9,0,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001031,10,2,46,101,0,3,12,2,1,3,0,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001041,11,4,43,110,0,1,13,3,0,4,2,0,8,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001051,12,2,51,89,1,1,19,3,0,6,2,0,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001061,13,6,35,105,4,0,12,3,3,6,0,2,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001071,14,3,42,92,2,2,14,2,0,1,1,0,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001081,15,1,55,85,2,3,13,6,0,7,2,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001091,16,1,11,24,0,0,7,1,0,2,0,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004531,1,5,42,108,1,0,32,1,0,0,2,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004541,2,0,49,98,3,3,45,1,1,1,0,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004551,3,0,43,114,1,1,36,2,1,4,3,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004561,4,6,32,108,2,0,35,2,0,1,1,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002921,1,2,59,83,8,3,50,1,0,1,2,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002931,2,2,64,78,2,1,57,2,0,2,3,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002941,3,7,25,84,6,1,57,2,2,1,3,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002951,4,2,62,73,5,3,47,2,1,3,1,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002961,5,4,48,77,7,0,47,5,0,2,2,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005491,1,0,47,92,7,4,29,5,3,1,3,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005501,2,2,49,109,3,3,28,3,1,1,6,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005511,3,1,40,92,2,3,34,1,1,1,2,0,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005521,4,0,3,16,0,0,6,0,0,0,0,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004811,1,1,31,84,3,4,50,5,0,4,2,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004821,2,2,41,91,8,0,48,4,2,6,2,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004831,3,2,29,124,3,1,32,5,0,5,1,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004841,4,4,36,104,3,1,34,5,0,2,2,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004851,5,2,48,99,2,1,37,1,0,1,1,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004861,6,1,42,89,4,0,44,3,2,3,3,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004871,7,3,35,98,4,3,41,3,3,4,1,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004881,8,1,35,99,1,2,50,2,0,0,2,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004891,9,4,37,105,6,1,37,2,2,2,3,0,3,7
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004901,10,1,45,88,3,4,45,0,1,2,5,3,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004911,11,3,35,94,3,2,44,2,1,3,0,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004921,12,5,42,90,1,1,47,3,0,5,3,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004931,13,3,39,98,1,0,44,1,0,1,3,2,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004941,14,6,33,107,2,3,39,3,0,5,0,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004951,15,2,13,48,2,0,12,3,1,0,0,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5005991,1,1,45,104,2,0,31,3,0,1,3,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006001,2,1,29,126,1,2,24,3,1,4,1,1,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006011,3,0,33,104,3,4,23,1,1,4,3,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006021,4,2,32,113,1,1,23,4,0,1,0,1,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006031,5,2,31,113,1,1,19,2,2,5,2,0,10,5
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006041,6,4,36,119,1,1,24,1,1,3,1,4,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006051,7,2,30,109,0,2,38,1,0,4,2,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006061,8,0,2,15,0,0,7,0,0,0,0,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25036,(Cárcel) Penal de Cantumarca,5007351,1,9,22,55,3,4,42,2,3,6,2,1,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,25036,(Cárcel) Penal de Cantumarca,5007361,2,3,26,44,1,1,36,3,6,2,2,1,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000821,1,0,46,102,4,1,31,7,0,0,2,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000831,2,1,43,80,2,3,37,3,1,2,2,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000841,3,2,44,84,2,4,35,6,1,1,1,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000851,4,1,61,83,3,1,29,4,0,2,0,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000861,5,2,50,90,3,3,38,6,1,2,2,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000871,6,1,58,84,5,2,45,1,0,2,0,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000881,7,0,59,89,2,4,38,0,0,2,0,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000901,9,0,53,96,5,1,40,1,0,0,1,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000911,10,4,43,100,3,6,42,2,0,1,0,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000921,11,1,50,76,5,2,44,4,0,2,2,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000931,12,2,21,48,0,0,10,1,0,3,0,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003851,1,1,46,83,2,1,51,4,3,3,1,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003861,2,4,54,84,3,1,36,5,0,3,2,1,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003871,3,6,43,77,3,0,35,6,2,5,4,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003881,4,1,22,43,4,4,18,3,0,1,1,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000271,1,1,36,106,0,1,22,0,6,2,2,0,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000281,2,0,43,88,5,2,35,5,1,4,2,0,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000291,3,1,39,105,1,3,27,0,1,3,1,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000301,4,4,41,97,1,0,27,2,1,4,1,3,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000311,5,0,34,110,1,2,19,2,0,5,1,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000321,6,1,37,102,0,3,25,0,2,4,1,3,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000331,7,2,31,120,2,1,28,1,0,3,1,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000341,8,1,46,117,1,2,18,3,2,2,2,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000351,9,1,35,109,7,1,29,1,1,2,0,3,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000361,10,0,42,102,1,2,23,0,4,6,1,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000371,11,4,42,101,1,2,13,2,2,3,2,3,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000381,12,0,39,103,2,3,25,1,1,2,4,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000391,13,1,32,115,1,3,33,3,1,2,6,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000401,14,1,26,123,2,0,31,6,0,2,1,0,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000411,15,1,27,113,2,1,22,1,3,3,1,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000421,16,1,37,107,1,1,34,5,4,3,2,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000431,17,4,42,90,4,3,22,1,0,3,1,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000441,18,1,50,92,4,2,23,5,2,5,2,0,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000451,19,0,8,22,1,1,4,1,0,1,0,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004141,1,4,60,91,1,2,27,1,1,3,0,2,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004151,2,4,47,114,2,0,30,4,2,1,1,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004161,3,0,57,102,2,0,24,1,0,1,1,1,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004171,4,1,46,87,2,2,43,5,1,4,1,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004181,5,0,47,94,7,1,39,2,2,2,3,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004191,6,5,49,83,0,5,32,4,1,1,0,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004201,7,4,44,90,2,2,39,0,1,3,1,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006481,1,0,55,97,4,2,17,5,0,5,5,0,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006491,2,2,49,85,4,2,21,3,0,5,5,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006501,3,3,42,104,0,3,23,2,0,2,2,1,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006511,4,3,53,92,1,0,29,2,0,2,3,0,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006521,5,3,53,81,4,1,24,2,1,1,5,4,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006531,6,5,45,97,1,2,25,0,2,6,1,4,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006541,7,2,51,89,2,1,26,4,0,1,1,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006551,8,1,41,109,1,5,21,1,0,2,4,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006561,9,2,39,97,3,4,26,1,0,3,1,3,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006571,10,1,41,104,0,3,36,2,0,2,1,2,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006581,11,0,41,112,4,0,23,2,0,6,1,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006591,12,3,51,108,4,0,17,2,0,4,3,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006601,13,0,45,99,1,0,19,2,2,0,2,0,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006611,14,3,41,109,0,1,26,0,1,4,2,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006621,15,4,32,108,0,2,37,1,0,3,0,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006631,16,3,42,105,4,2,33,0,0,2,2,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006641,17,0,32,99,2,1,22,5,4,3,3,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006651,18,3,16,29,1,1,8,0,0,0,0,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006701,1,0,27,88,1,2,31,1,0,1,2,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006711,2,4,29,106,0,1,12,3,0,7,3,0,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006721,3,3,32,107,2,0,23,1,1,5,1,2,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006731,4,1,30,95,0,1,24,2,3,11,1,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006741,5,0,33,118,0,1,19,1,3,4,0,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006751,6,1,31,102,2,1,28,1,5,12,0,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006761,7,5,36,114,2,1,14,1,0,7,2,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006771,8,7,29,100,1,2,27,1,2,4,3,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006781,9,2,27,100,2,0,16,0,3,5,2,1,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006791,10,7,40,100,2,0,16,3,0,4,1,2,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006801,11,5,23,115,0,3,24,5,1,1,2,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006811,12,3,36,96,2,1,17,3,5,8,2,1,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006821,13,5,28,105,0,1,23,3,1,3,3,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006831,14,2,26,119,2,3,20,1,3,4,1,2,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006841,15,4,25,116,2,2,11,1,0,7,2,4,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006851,16,3,30,106,1,1,21,0,2,7,1,0,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006861,17,7,13,68,0,0,9,1,0,8,3,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003421,1,1,46,90,5,1,42,6,0,6,2,0,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003431,2,4,44,80,4,3,39,3,0,2,5,2,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003441,3,3,62,68,6,1,42,2,0,0,4,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003451,4,1,55,71,6,3,46,3,0,3,2,3,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003461,5,1,43,76,6,3,57,7,0,1,2,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003471,6,1,51,76,6,0,32,4,3,4,2,3,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003481,7,1,49,81,3,3,36,1,0,1,2,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003491,8,0,5,4,0,1,4,0,0,0,0,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000531,1,3,42,111,2,0,16,2,1,1,1,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000541,2,3,43,93,3,3,17,2,3,6,2,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000551,3,4,34,107,2,2,13,2,2,10,3,0,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000561,4,3,37,110,1,1,15,3,1,2,2,1,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000571,5,5,24,98,1,8,17,2,2,10,2,1,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000581,6,2,30,116,0,2,15,2,1,4,3,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000591,7,4,34,117,2,2,11,1,1,1,0,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000601,8,3,27,113,0,1,16,0,0,10,5,0,9,0
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000611,9,2,28,101,1,3,22,1,0,7,3,0,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000621,10,8,33,104,0,3,8,0,2,8,5,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004311,1,2,54,93,4,7,23,5,1,3,3,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004321,2,5,43,102,2,3,28,3,0,5,3,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004331,3,4,42,92,2,1,27,6,0,3,2,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004341,4,3,38,117,1,2,29,3,1,3,1,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004351,5,3,51,103,3,3,26,1,1,3,2,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004361,6,5,38,111,1,3,19,4,0,0,5,4,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004371,7,1,45,103,1,2,28,5,0,3,1,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004381,8,3,39,108,3,1,29,4,0,3,3,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004391,9,3,53,88,2,0,30,1,1,1,2,3,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004401,10,4,42,105,1,1,38,1,1,0,1,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005111,1,4,34,94,5,0,39,2,2,4,2,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005121,2,0,37,98,4,2,28,5,1,3,5,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005131,3,4,35,110,1,1,25,5,1,4,3,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005141,4,2,44,89,2,1,38,4,1,0,0,2,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005151,5,6,33,106,2,3,28,2,1,4,2,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005161,6,2,40,97,2,0,29,4,1,3,3,0,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005171,7,1,26,62,4,0,12,2,0,2,3,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25052,U.E. 1ro. de Mayo San Idelfonso,5000811,1,3,36,45,0,2,12,0,0,5,1,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005531,1,2,34,84,4,4,31,7,1,3,3,2,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005541,2,5,41,86,2,1,39,5,1,3,3,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005551,3,3,55,86,2,0,34,2,1,1,0,4,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005561,4,1,35,86,2,0,48,3,0,1,2,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005571,5,3,40,85,6,0,44,3,2,2,2,4,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005581,6,3,50,94,1,0,42,5,0,2,2,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005591,7,4,39,96,2,7,29,6,1,1,3,3,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005601,8,1,3,11,0,0,2,1,0,0,0,1,0,0
